date,state,fips,cases,deaths,state_abbr
2020-10-04,Illinois,17,305218,9050,IL
2020-10-05,Illinois,17,307428,9071,IL
2020-10-06,Illinois,17,308990,9100,IL
2020-10-07,Illinois,17,311614,9138,IL
2020-10-08,Illinois,17,314725,9173,IL
2020-10-09,Illinois,17,317501,9207,IL
2020-10-10,Illinois,17,320283,9235,IL
2020-10-11,Illinois,17,322985,9245,IL
2020-10-12,Illinois,17,325755,9258,IL
2020-10-13,Illinois,17,329160,9288,IL
2020-10-14,Illinois,17,332124,9335,IL
2020-10-15,Illinois,17,336211,9392,IL
2020-10-16,Illinois,17,341219,9447,IL
2020-10-17,Illinois,17,344787,9474,IL
2020-10-18,Illinois,17,348870,9491,IL
2020-10-19,Illinois,17,352449,9520,IL
2020-10-20,Illinois,17,356151,9562,IL
2020-10-21,Illinois,17,360160,9622,IL
2020-10-22,Illinois,17,365120,9663,IL
2020-10-23,Illinois,17,370134,9704,IL
2020-10-24,Illinois,17,376034,9765,IL
2020-10-25,Illinois,17,380065,9788,IL
2020-10-26,Illinois,17,385084,9811,IL
2020-10-27,Illinois,17,389088,9860,IL
2020-10-28,Illinois,17,395204,9912,IL
2020-10-29,Illinois,17,401622,9963,IL
2020-10-30,Illinois,17,410141,10012,IL
2020-10-31,Illinois,17,416557,10030,IL
2020-11-01,Illinois,17,424860,10091,IL
2020-11-02,Illinois,17,431281,10115,IL
2020-11-03,Illinois,17,437879,10177,IL
2020-11-04,Illinois,17,445537,10239,IL
2020-11-05,Illinois,17,455528,10334,IL
2020-11-06,Illinois,17,466884,10412,IL
2020-11-07,Illinois,17,479061,10498,IL
2020-11-08,Illinois,17,488980,10548,IL
2020-11-09,Illinois,17,500015,10577,IL
2020-11-10,Illinois,17,512688,10658,IL
2020-11-11,Illinois,17,525072,10805,IL
2020-11-12,Illinois,17,537860,10855,IL
2020-11-13,Illinois,17,553083,10907,IL
2020-11-14,Illinois,17,564086,11098,IL
2020-11-15,Illinois,17,574722,11170,IL
2020-11-16,Illinois,17,586569,11217,IL
2020-11-17,Illinois,17,599358,11327,IL
2020-11-18,Illinois,17,608056,11488,IL
2020-11-19,Illinois,17,622869,11671,IL
2020-11-20,Illinois,17,635823,11814,IL
2020-11-21,Illinois,17,647474,11967,IL
2020-11-22,Illinois,17,657402,12064,IL
2020-11-23,Illinois,17,665865,12141,IL
2020-11-24,Illinois,17,675543,12294,IL
2020-11-25,Illinois,17,686855,12465,IL
2020-11-26,Illinois,17,698364,12609,IL
2020-11-27,Illinois,17,706123,12705,IL
2020-11-28,Illinois,17,714070,12852,IL
2020-11-29,Illinois,17,721487,12895,IL
2020-11-30,Illinois,17,727825,13015,IL
2020-12-01,Illinois,17,740510,13175,IL
2020-12-02,Illinois,17,750208,13433,IL
2020-12-03,Illinois,17,761209,13650,IL
2020-12-04,Illinois,17,771696,13808,IL
2020-12-05,Illinois,17,781441,14028,IL
2020-12-06,Illinois,17,788922,14127,IL
2020-12-07,Illinois,17,797789,14234,IL
2020-12-08,Illinois,17,805794,14392,IL
2020-12-09,Illinois,17,813990,14621,IL
2020-12-10,Illinois,17,825136,14852,IL
2020-12-11,Illinois,17,834668,15076,IL
2020-12-12,Illinois,17,843328,15232,IL
2020-12-13,Illinois,17,850412,15340,IL
2020-12-14,Illinois,17,857860,15458,IL
2020-12-15,Illinois,17,865261,15591,IL
2020-12-16,Illinois,17,872294,15780,IL
2020-12-17,Illinois,17,881229,15987,IL
2020-12-18,Illinois,17,888478,16206,IL
2020-12-19,Illinois,17,896003,16326,IL
2020-12-20,Illinois,17,901924,16407,IL
2020-12-21,Illinois,17,906917,16530,IL
2020-12-22,Illinois,17,913265,16677,IL
2020-12-23,Illinois,17,919992,16846,IL
2020-12-24,Illinois,17,926967,16964,IL
2020-12-25,Illinois,17,932427,17155,IL
2020-12-26,Illinois,17,935849,17225,IL
2020-12-27,Illinois,17,939671,17336,IL
2020-12-28,Illinois,17,944402,17476,IL
2020-12-29,Illinois,17,950122,17606,IL
2020-12-30,Illinois,17,957853,17813,IL
2020-12-31,Illinois,17,965840,17979,IL
2021-01-01,Illinois,17,966287,17979,IL
2021-01-02,Illinois,17,977677,18217,IL
2021-01-03,Illinois,17,982105,18322,IL
2021-01-04,Illinois,17,987459,18414,IL
2021-01-05,Illinois,17,994511,18569,IL
2021-01-06,Illinois,17,1001955,18738,IL
2021-01-07,Illinois,17,1010808,18944,IL
2021-01-08,Illinois,17,1020011,19110,IL
2021-01-09,Illinois,17,1026639,19212,IL
2021-01-10,Illinois,17,1031288,19295,IL
2021-01-11,Illinois,17,1036450,19365,IL
2021-01-12,Illinois,17,1043041,19497,IL
2021-01-13,Illinois,17,1048784,19619,IL
2021-01-14,Illinois,17,1055550,19728,IL
2021-01-15,Illinois,17,1062121,19876,IL
2021-01-16,Illinois,17,1067230,20021,IL
2021-01-17,Illinois,17,1071307,20052,IL
2021-01-18,Illinois,17,1074719,20119,IL
2021-01-19,Illinois,17,1079307,20154,IL
2021-01-20,Illinois,17,1084134,20285,IL
2021-01-21,Illinois,17,1089010,20423,IL
2021-01-22,Illinois,17,1095917,20535,IL
2021-01-23,Illinois,17,1101037,20645,IL
2021-01-24,Illinois,17,1104206,20680,IL
2021-01-25,Illinois,17,1107388,20744,IL
2021-01-26,Illinois,17,1111028,20853,IL
2021-01-27,Illinois,17,1114798,20950,IL
2021-01-28,Illinois,17,1119004,21074,IL
2021-01-29,Illinois,17,1123152,21147,IL
2021-01-30,Illinois,17,1126448,21213,IL
2021-01-31,Illinois,17,1128505,21242,IL
2021-02-01,Illinois,17,1131212,21273,IL
2021-02-02,Illinois,17,1133691,21336,IL
2021-02-03,Illinois,17,1137037,21420,IL
2021-02-04,Illinois,17,1140341,21497,IL
2021-02-05,Illinois,17,1143961,21603,IL
2021-02-06,Illinois,17,1146952,21676,IL
2021-02-07,Illinois,17,1148947,21738,IL
2020-01-25,California,6,1,0,CA
2020-01-26,California,6,2,0,CA
2020-01-27,California,6,2,0,CA
2020-01-28,California,6,2,0,CA
2020-01-29,California,6,2,0,CA
2020-01-30,California,6,2,0,CA
2020-01-31,California,6,3,0,CA
2020-02-01,California,6,3,0,CA
2020-02-02,California,6,6,0,CA
2020-02-03,California,6,6,0,CA
2020-02-04,California,6,6,0,CA
2020-02-05,California,6,6,0,CA
2020-02-06,California,6,6,0,CA
2020-02-07,California,6,6,0,CA
2020-02-08,California,6,6,0,CA
2020-02-09,California,6,6,0,CA
2020-02-10,California,6,7,0,CA
2020-02-11,California,6,7,0,CA
2020-02-12,California,6,7,0,CA
2020-02-13,California,6,7,0,CA
2020-02-14,California,6,7,0,CA
2020-02-15,California,6,7,0,CA
2020-02-16,California,6,7,0,CA
2020-02-17,California,6,7,0,CA
2020-02-18,California,6,7,0,CA
2020-02-19,California,6,7,0,CA
2020-02-20,California,6,8,0,CA
2020-02-21,California,6,9,0,CA
2020-02-22,California,6,9,0,CA
2020-02-23,California,6,9,0,CA
2020-02-24,California,6,11,0,CA
2020-02-25,California,6,11,0,CA
2020-02-26,California,6,26,0,CA
2020-02-27,California,6,26,0,CA
2020-02-28,California,6,27,0,CA
2020-02-29,California,6,28,0,CA
2020-03-01,California,6,33,0,CA
2020-03-02,California,6,38,0,CA
2020-03-03,California,6,45,0,CA
2020-03-04,California,6,55,1,CA
2020-03-05,California,6,67,1,CA
2020-03-06,California,6,81,1,CA
2020-03-07,California,6,100,1,CA
2020-03-08,California,6,112,1,CA
2020-03-09,California,6,172,2,CA
2020-03-10,California,6,179,3,CA
2020-03-11,California,6,202,4,CA
2020-03-12,California,6,252,4,CA
2020-03-13,California,6,320,5,CA
2020-03-14,California,6,381,5,CA
2020-03-15,California,6,478,6,CA
2020-03-16,California,6,588,11,CA
2020-03-17,California,6,732,14,CA
2020-03-18,California,6,893,17,CA
2020-03-19,California,6,1067,19,CA
2020-03-20,California,6,1283,24,CA
2020-03-21,California,6,1544,28,CA
2020-03-22,California,6,1851,35,CA
2020-03-23,California,6,2240,39,CA
2020-03-24,California,6,2644,52,CA
2020-03-25,California,6,3183,68,CA
2020-03-26,California,6,4060,83,CA
2020-03-27,California,6,4915,104,CA
2020-03-28,California,6,5566,122,CA
2020-03-29,California,6,6321,132,CA
2020-03-30,California,6,7421,147,CA
2020-03-31,California,6,8583,184,CA
2020-04-01,California,6,9857,212,CA
2020-04-02,California,6,11190,247,CA
2020-04-03,California,6,12569,282,CA
2020-04-04,California,6,13796,323,CA
2020-04-05,California,6,15202,351,CA
2020-04-06,California,6,16361,386,CA
2020-04-07,California,6,17540,447,CA
2020-04-08,California,6,19043,506,CA
2020-04-09,California,6,20191,548,CA
2020-04-10,California,6,21366,594,CA
2020-04-11,California,6,22421,632,CA
2020-04-12,California,6,23323,676,CA
2020-04-13,California,6,24334,725,CA
2020-04-14,California,6,25758,778,CA
2020-04-15,California,6,27107,885,CA
2020-04-16,California,6,28142,971,CA
2020-04-17,California,6,29398,1050,CA
2020-04-18,California,6,30829,1146,CA
2020-04-19,California,6,31544,1176,CA
2020-04-20,California,6,33862,1223,CA
2020-04-21,California,6,35844,1316,CA
2020-04-22,California,6,37573,1425,CA
2020-04-23,California,6,39534,1548,CA
2020-04-24,California,6,41368,1619,CA
2020-04-25,California,6,42590,1692,CA
2020-04-26,California,6,43691,1716,CA
2020-04-27,California,6,45208,1800,CA
2020-04-28,California,6,46570,1884,CA
2020-04-29,California,6,48904,1961,CA
2020-04-30,California,6,50470,2057,CA
2020-05-01,California,6,52318,2147,CA
2020-05-02,California,6,53753,2213,CA
2020-05-03,California,6,55072,2235,CA
2020-05-04,California,6,56333,2297,CA
2020-05-05,California,6,58848,2386,CA
2020-05-06,California,6,60787,2478,CA
2020-05-07,California,6,62481,2561,CA
2020-05-08,California,6,64616,2650,CA
2020-05-09,California,6,66824,2732,CA
2020-05-10,California,6,68051,2769,CA
2020-05-11,California,6,69514,2820,CA
2020-05-12,California,6,71150,2902,CA
2020-05-13,California,6,73218,3014,CA
2020-05-14,California,6,74947,3039,CA
2020-05-15,California,6,77015,3192,CA
2020-05-16,California,6,78933,3254,CA
2020-05-17,California,6,80366,3290,CA
2020-05-18,California,6,81943,3322,CA
2020-05-19,California,6,83981,3422,CA
2020-05-20,California,6,86125,3514,CA
2020-05-21,California,6,88488,3624,CA
2020-05-22,California,6,90801,3690,CA
2020-05-23,California,6,92815,3768,CA
2020-05-24,California,6,94743,3790,CA
2020-05-25,California,6,97017,3808,CA
2020-05-26,California,6,99924,3859,CA
2020-05-27,California,6,101873,3961,CA
2020-05-28,California,6,104071,4042,CA
2020-05-29,California,6,107043,4144,CA
2020-05-30,California,6,110100,4214,CA
2020-05-31,California,6,113114,4242,CA
2020-06-01,California,6,115643,4287,CA
2020-06-02,California,6,118081,4360,CA
2020-06-03,California,6,120407,4422,CA
2020-06-04,California,6,122917,4484,CA
2020-06-05,California,6,126510,4550,CA
2020-06-06,California,6,129147,4626,CA
2020-06-07,California,6,131997,4653,CA
2020-06-08,California,6,134287,4679,CA
2020-06-09,California,6,137245,4775,CA
2020-06-10,California,6,140139,4869,CA
2020-06-11,California,6,143709,4941,CA
2020-06-12,California,6,147285,4986,CA
2020-06-13,California,6,150434,5059,CA
2020-06-14,California,6,152953,5089,CA
2020-06-15,California,6,155662,5120,CA
2020-06-16,California,6,159131,5202,CA
2020-06-17,California,6,163381,5283,CA
2020-06-18,California,6,167135,5359,CA
2020-06-19,California,6,170843,5425,CA
2020-06-20,California,6,174854,5495,CA
2020-06-21,California,6,178807,5517,CA
2020-06-22,California,6,184620,5561,CA
2020-06-23,California,6,191039,5637,CA
2020-06-24,California,6,195889,5728,CA
2020-06-25,California,6,201413,5810,CA
2020-06-26,California,6,207027,5872,CA
2020-06-27,California,6,211453,5902,CA
2020-06-28,California,6,216955,5937,CA
2020-06-29,California,6,223995,5979,CA
2020-06-30,California,6,232153,6083,CA
2020-07-01,California,6,239764,6168,CA
2020-07-02,California,6,248198,6263,CA
2020-07-03,California,6,256298,6315,CA
2020-07-04,California,6,265176,6329,CA
2020-07-05,California,6,271587,6369,CA
2020-07-06,California,6,277869,6452,CA
2020-07-07,California,6,287766,6563,CA
2020-07-08,California,6,296304,6708,CA
2020-07-09,California,6,303516,6825,CA
2020-07-10,California,6,311505,6936,CA
2020-07-11,California,6,320030,7012,CA
2020-07-12,California,6,327676,7042,CA
2020-07-13,California,6,336206,7086,CA
2020-07-14,California,6,346593,7227,CA
2020-07-15,California,6,355497,7368,CA
2020-07-16,California,6,364761,7490,CA
2020-07-17,California,6,374922,7607,CA
2020-07-18,California,6,383194,7697,CA
2020-07-19,California,6,391460,7710,CA
2020-07-20,California,6,400195,7764,CA
2020-07-21,California,6,410366,7883,CA
2020-07-22,California,6,422528,8038,CA
2020-07-23,California,6,433175,8190,CA
2020-07-24,California,6,443096,8325,CA
2020-07-25,California,6,453327,8428,CA
2020-07-26,California,6,459338,8451,CA
2020-07-27,California,6,467103,8544,CA
2020-07-28,California,6,474951,8716,CA
2020-07-29,California,6,486039,8884,CA
2020-07-30,California,6,494269,9009,CA
2020-07-31,California,6,502273,9222,CA
2020-08-01,California,6,509507,9365,CA
2020-08-02,California,6,515937,9399,CA
2020-08-03,California,6,522235,9500,CA
2020-08-04,California,6,527258,9696,CA
2020-08-05,California,6,532776,9866,CA
2020-08-06,California,6,541013,10014,CA
2020-08-07,California,6,548142,10197,CA
2020-08-08,California,6,556158,10299,CA
2020-08-09,California,6,563244,10365,CA
2020-08-10,California,6,574267,10460,CA
2020-08-11,California,6,586078,10654,CA
2020-08-12,California,6,595097,10808,CA
2020-08-13,California,6,603212,10995,CA
2020-08-14,California,6,613243,11146,CA
2020-08-15,California,6,621981,11229,CA
2020-08-16,California,6,628508,11245,CA
2020-08-17,California,6,634991,11334,CA
2020-08-18,California,6,640499,11523,CA
2020-08-19,California,6,646742,11686,CA
2020-08-20,California,6,653401,11801,CA
2020-08-21,California,6,659991,11984,CA
2020-08-22,California,6,665325,12137,CA
2020-08-23,California,6,669944,12152,CA
2020-08-24,California,6,676236,12250,CA
2020-08-25,California,6,682320,12409,CA
2020-08-26,California,6,687612,12547,CA
2020-08-27,California,6,692962,12696,CA
2020-08-28,California,6,698389,12836,CA
2020-08-29,California,6,702499,12906,CA
2020-08-30,California,6,706589,12939,CA
2020-08-31,California,6,712541,13020,CA
2020-09-01,California,6,716628,13149,CA
2020-09-02,California,6,722035,13330,CA
2020-09-03,California,6,727398,13497,CA
2020-09-04,California,6,732691,13644,CA
2020-09-05,California,6,737073,13708,CA
2020-09-06,California,6,740233,13730,CA
2020-09-07,California,6,742689,13763,CA
2020-09-08,California,6,746113,13843,CA
2020-09-09,California,6,749196,13990,CA
2020-09-10,California,6,753017,14094,CA
2020-09-11,California,6,757125,14265,CA
2020-09-12,California,6,760581,14333,CA
2020-09-13,California,6,763389,14386,CA
2020-09-14,California,6,767062,14458,CA
2020-09-15,California,6,769917,14606,CA
2020-09-16,California,6,773318,14716,CA
2020-09-17,California,6,776944,14807,CA
2020-09-18,California,6,781436,14912,CA
2020-09-19,California,6,785076,15023,CA
2020-09-20,California,6,788077,15018,CA
2020-09-21,California,6,792217,15069,CA
2020-09-22,California,6,795077,15209,CA
2020-09-23,California,6,798350,15313,CA
2020-09-24,California,6,801671,15389,CA
2020-09-25,California,6,805733,15533,CA
2020-09-26,California,6,809214,15588,CA
2020-09-27,California,6,811698,15608,CA
2020-09-28,California,6,814796,15641,CA
2020-09-29,California,6,817939,15791,CA
2020-09-30,California,6,821125,15898,CA
2020-10-01,California,6,824306,15989,CA
2020-10-02,California,6,828364,16074,CA
2020-10-03,California,6,831494,16122,CA
2020-10-04,California,6,834635,16150,CA
2020-10-05,California,6,837720,16179,CA
2020-10-06,California,6,840322,16251,CA
2020-10-07,California,6,843732,16358,CA
2020-10-08,California,6,847384,16425,CA
2020-10-09,California,6,851228,16502,CA
2020-10-10,California,6,854302,16568,CA
2020-10-11,California,6,857076,16581,CA
2020-10-12,California,6,859959,16594,CA
2020-10-13,California,6,863614,16650,CA
2020-10-14,California,6,867094,16752,CA
2020-10-15,California,6,870380,16839,CA
2020-10-16,California,6,874101,16901,CA
2020-10-17,California,6,876257,16940,CA
2020-10-18,California,6,878394,16979,CA
2020-10-19,California,6,882665,16987,CA
2020-10-20,California,6,887093,17067,CA
2020-10-21,California,6,890153,17189,CA
2020-10-22,California,6,896424,17266,CA
2020-10-23,California,6,902325,17316,CA
2020-10-24,California,6,906644,17345,CA
2020-10-25,California,6,909344,17358,CA
2020-10-26,California,6,913699,17398,CA
2020-10-27,California,6,918627,17478,CA
2020-10-28,California,6,922680,17541,CA
2020-10-29,California,6,926893,17567,CA
2020-10-30,California,6,931826,17627,CA
2020-10-31,California,6,935248,17661,CA
2020-11-01,California,6,938883,17671,CA
2020-11-02,California,6,944141,17700,CA
2020-11-03,California,6,949383,17751,CA
2020-11-04,California,6,954624,17818,CA
2020-11-05,California,6,960884,17866,CA
2020-11-06,California,6,967597,17939,CA
2020-11-07,California,6,972801,17964,CA
2020-11-08,California,6,978844,17975,CA
2020-11-09,California,6,985598,18035,CA
2020-11-10,California,6,994341,18073,CA
2020-11-11,California,6,999498,18109,CA
2020-11-12,California,6,1009187,18141,CA
2020-11-13,California,6,1019052,18218,CA
2020-11-14,California,6,1027016,18254,CA
2020-11-15,California,6,1035981,18265,CA
2020-11-16,California,6,1047360,18304,CA
2020-11-17,California,6,1058096,18360,CA
2020-11-18,California,6,1069517,18467,CA
2020-11-19,California,6,1082674,18555,CA
2020-11-20,California,6,1096401,18649,CA
2020-11-21,California,6,1109844,18709,CA
2020-11-22,California,6,1118652,18726,CA
2020-11-23,California,6,1136346,18768,CA
2020-11-24,California,6,1153005,18875,CA
2020-11-25,California,6,1167149,18982,CA
2020-11-26,California,6,1176137,19025,CA
2020-11-27,California,6,1193071,19100,CA
2020-11-28,California,6,1206278,19132,CA
2020-11-29,California,6,1219496,19151,CA
2020-11-30,California,6,1237192,19209,CA
2020-12-01,California,6,1253867,19327,CA
2020-12-02,California,6,1272041,19440,CA
2020-12-03,California,6,1293887,19586,CA
2020-12-04,California,6,1318139,19791,CA
2020-12-05,California,6,1343145,19876,CA
2020-12-06,California,6,1371940,19937,CA
2020-12-07,California,6,1399167,20052,CA
2020-12-08,California,6,1425432,20238,CA
2020-12-09,California,6,1457214,20466,CA
2020-12-10,California,6,1491053,20636,CA
2020-12-11,California,6,1528177,20854,CA
2020-12-12,California,6,1554863,20958,CA
2020-12-13,California,6,1590670,21043,CA
2020-12-14,California,6,1620870,21196,CA
2020-12-15,California,6,1655086,21483,CA
2020-12-16,California,6,1716027,21881,CA
2020-12-17,California,6,1761341,22155,CA
2020-12-18,California,6,1809585,22496,CA
2020-12-19,California,6,1846943,22651,CA
2020-12-20,California,6,1889828,22736,CA
2020-12-21,California,6,1933083,22980,CA
2020-12-22,California,6,1968430,23254,CA
2020-12-23,California,6,2013188,23633,CA
2020-12-24,California,6,2047919,23944,CA
2020-12-25,California,6,2064691,23964,CA
2020-12-26,California,6,2129678,24221,CA
2020-12-27,California,6,2167233,24283,CA
2020-12-28,California,6,2208953,24529,CA
2020-12-29,California,6,2243119,24954,CA
2020-12-30,California,6,2275505,25391,CA
2020-12-31,California,6,2307769,25965,CA
2021-01-01,California,6,2345726,26236,CA
2021-01-02,California,6,2397923,26542,CA
2021-01-03,California,6,2433838,26635,CA
2021-01-04,California,6,2474561,26995,CA
2021-01-05,California,6,2511822,27486,CA
2021-01-06,California,6,2548494,28040,CA
2021-01-07,California,6,2588891,28552,CA
2021-01-08,California,6,2639814,29226,CA
2021-01-09,California,6,2687085,29699,CA
2021-01-10,California,6,2729525,30000,CA
2021-01-11,California,6,2770065,30381,CA
2021-01-12,California,6,2815933,31105,CA
2021-01-13,California,6,2857587,31653,CA
2021-01-14,California,6,2898271,32246,CA
2021-01-15,California,6,2937376,32947,CA
2021-01-16,California,6,2974966,33393,CA
2021-01-17,California,6,3006583,33593,CA
2021-01-18,California,6,3032007,33742,CA
2021-01-19,California,6,3071119,34390,CA
2021-01-20,California,6,3090339,35001,CA
2021-01-21,California,6,3115911,35704,CA
2021-01-22,California,6,3140928,36326,CA
2021-01-23,California,6,3163932,36818,CA
2021-01-24,California,6,3185612,37118,CA
2021-01-25,California,6,3212488,37499,CA
2021-01-26,California,6,3234088,38221,CA
2021-01-27,California,6,3252716,38927,CA
2021-01-28,California,6,3272349,39527,CA
2021-01-29,California,6,3292084,40192,CA
2021-01-30,California,6,3309630,40694,CA
2021-01-31,California,6,3323613,40928,CA
2021-02-01,California,6,3341197,41284,CA
2021-02-02,California,6,3354039,41858,CA
2021-02-03,California,6,3366597,42434,CA
2021-02-04,California,6,3381278,43062,CA
2021-02-05,California,6,3395295,43631,CA
2021-02-06,California,6,3406890,43987,CA
2021-02-07,California,6,3417099,44152,CA
2020-01-26,Arizona,4,1,0,AZ
2020-01-27,Arizona,4,1,0,AZ
2020-01-28,Arizona,4,1,0,AZ
2020-01-29,Arizona,4,1,0,AZ
2020-01-30,Arizona,4,1,0,AZ
2020-01-31,Arizona,4,1,0,AZ
2020-02-01,Arizona,4,1,0,AZ
2020-02-02,Arizona,4,1,0,AZ
2020-02-03,Arizona,4,1,0,AZ
2020-02-04,Arizona,4,1,0,AZ
2020-02-05,Arizona,4,1,0,AZ
2020-02-06,Arizona,4,1,0,AZ
2020-02-07,Arizona,4,1,0,AZ
2020-02-08,Arizona,4,1,0,AZ
2020-02-09,Arizona,4,1,0,AZ
2020-02-10,Arizona,4,1,0,AZ
2020-02-11,Arizona,4,1,0,AZ
2020-02-12,Arizona,4,1,0,AZ
2020-02-13,Arizona,4,1,0,AZ
2020-02-14,Arizona,4,1,0,AZ
2020-02-15,Arizona,4,1,0,AZ
2020-02-16,Arizona,4,1,0,AZ
2020-02-17,Arizona,4,1,0,AZ
2020-02-18,Arizona,4,1,0,AZ
2020-02-19,Arizona,4,1,0,AZ
2020-02-20,Arizona,4,1,0,AZ
2020-02-21,Arizona,4,1,0,AZ
2020-02-22,Arizona,4,1,0,AZ
2020-02-23,Arizona,4,1,0,AZ
2020-02-24,Arizona,4,1,0,AZ
2020-02-25,Arizona,4,1,0,AZ
2020-02-26,Arizona,4,1,0,AZ
2020-02-27,Arizona,4,1,0,AZ
2020-02-28,Arizona,4,1,0,AZ
2020-02-29,Arizona,4,1,0,AZ
2020-03-01,Arizona,4,1,0,AZ
2020-03-02,Arizona,4,1,0,AZ
2020-03-03,Arizona,4,2,0,AZ
2020-03-04,Arizona,4,2,0,AZ
2020-03-05,Arizona,4,2,0,AZ
2020-03-06,Arizona,4,3,0,AZ
2020-03-07,Arizona,4,5,0,AZ
2020-03-08,Arizona,4,5,0,AZ
2020-03-09,Arizona,4,6,0,AZ
2020-03-10,Arizona,4,6,0,AZ
2020-03-11,Arizona,4,9,0,AZ
2020-03-12,Arizona,4,9,0,AZ
2020-03-13,Arizona,4,9,0,AZ
2020-03-14,Arizona,4,12,0,AZ
2020-03-15,Arizona,4,13,0,AZ
2020-03-16,Arizona,4,18,0,AZ
2020-03-17,Arizona,4,20,0,AZ
2020-03-18,Arizona,4,28,0,AZ
2020-03-19,Arizona,4,47,0,AZ
2020-03-20,Arizona,4,70,1,AZ
2020-03-21,Arizona,4,104,1,AZ
2020-03-22,Arizona,4,153,2,AZ
2020-03-23,Arizona,4,234,2,AZ
2020-03-24,Arizona,4,326,6,AZ
2020-03-25,Arizona,4,402,6,AZ
